577042,4,1,2012-11-14 08:17:39,116.2315521,39.9026108,58,88,1
577042,0,0,2012-11-14 08:18:34,116.2382813,39.9025955,25,92,1
577042,4,0,2012-11-14 08:18:39,116.2385025,39.9025764,4,86,1
577042,4,0,2012-11-14 08:19:30,116.2396011,39.9025841,30,86,1
577042,4,0,2012-11-14 08:20:27,116.2462845,39.902565,25,86,1
577042,4,0,2012-11-14 08:21:22,116.2467651,39.8992538,23,158,1
577042,1,1,2012-11-14 08:21:54,116.248703,39.8989525,30,88,1
577042,4,1,2012-11-14 08:22:16,116.2520828,39.8989792,49,88,1
577042,4,1,2012-11-14 08:23:09,116.2582169,39.8989792,26,86,1
577042,4,1,2012-11-14 08:23:59,116.2586517,39.9023094,0,282,1
577042,4,1,2012-11-14 08:24:50,116.2585983,39.9057426,25,2,1
577042,4,1,2012-11-14 08:25:43,116.2622299,39.9059944,34,90,1
577042,0,0,2012-11-14 08:25:46,116.2625809,39.9059868,36,88,1
577042,4,0,2012-11-14 08:26:34,116.2667465,39.9059944,0,58,1
577042,1,1,2012-11-14 08:26:49,116.2668991,39.9060287,12,62,1
577042,4,1,2012-11-14 08:27:28,116.2675629,39.9043808,19,182,1
577042,4,1,2012-11-14 08:28:22,116.2677155,39.901886,45,178,1
577042,4,1,2012-11-14 08:29:17,116.2677536,39.9004822,0,180,1
577042,4,1,2012-11-14 08:30:12,116.2677002,39.8996925,23,182,1
577042,4,1,2012-11-14 08:31:06,116.2663193,39.8964996,26,178,1
577042,4,1,2012-11-14 08:32:01,116.2677002,39.8926163,30,176,1
577042,4,1,2012-11-14 08:32:56,116.2684021,39.8839684,75,166,1
577042,4,1,2012-11-14 08:33:49,116.2713165,39.8757706,51,162,1
577042,4,1,2012-11-14 08:34:43,116.2729187,39.8716507,23,158,1
577042,4,1,2012-11-14 08:35:37,116.2743301,39.8695068,21,152,1
577042,4,1,2012-11-14 08:36:33,116.2753677,39.8677521,13,156,1
577042,4,1,2012-11-14 08:38:13,116.2831345,39.8644066,41,74,1
577042,4,1,2012-11-14 08:39:04,116.2939529,39.8652458,73,84,1
577042,4,1,2012-11-14 08:39:57,116.3056641,39.8660583,71,86,1
577042,4,1,2012-11-14 08:40:51,116.3138199,39.8664665,0,88,1
577042,4,1,2012-11-14 08:41:46,116.3178864,39.8666534,15,88,1
577042,4,1,2012-11-14 08:42:39,116.3221512,39.8666725,21,90,1
577042,4,1,2012-11-14 08:43:36,116.3263321,39.8666,43,88,1
577042,4,1,2012-11-14 08:44:29,116.3280334,39.8666267,0,90,1
577042,4,1,2012-11-14 08:45:23,116.3287506,39.8666611,26,88,1
577042,4,1,2012-11-14 08:46:18,116.3374634,39.8666458,62,88,1
577042,4,1,2012-11-14 08:47:13,116.3474503,39.8667831,60,88,1
577042,4,1,2012-11-14 08:48:06,116.3578033,39.8677139,73,78,1
577042,4,1,2012-11-14 08:49:01,116.3693848,39.8689041,41,84,1
577042,4,1,2012-11-14 08:49:54,116.3770828,39.8694954,65,84,1
577042,4,1,2012-11-14 08:50:49,116.3883514,39.8700562,62,86,1
577042,4,1,2012-11-14 08:51:42,116.399147,39.8705482,58,88,1
577042,4,1,2012-11-14 08:52:35,116.4071655,39.8707275,45,88,1
577042,4,1,2012-11-14 08:53:45,116.418251,39.8699417,51,88,1
577042,4,1,2012-11-14 08:54:42,116.4300308,39.8693886,58,92,1
577042,4,1,2012-11-14 08:55:37,116.4382019,39.8719635,63,10,1
577042,4,1,2012-11-14 08:56:32,116.4399643,39.8792267,51,350,1
577042,4,1,2012-11-14 08:57:25,116.441597,39.8831711,54,86,1
577042,4,1,2012-11-14 08:58:18,116.4493484,39.8830795,19,92,1
577042,4,1,2012-11-14 08:59:13,116.4543304,39.8830452,0,78,1
577042,4,1,2012-11-14 09:00:07,116.4543304,39.8830452,0,78,1
577042,4,1,2012-11-14 09:01:01,116.4543304,39.8830452,0,38,1
577042,4,1,2012-11-14 09:01:55,116.4567871,39.8846207,41,90,1
577042,4,1,2012-11-14 09:02:52,116.461647,39.8846283,28,84,1
577042,4,1,2012-11-14 09:03:45,116.4664841,39.8874588,58,0,1
577042,4,1,2012-11-14 09:04:44,116.4664154,39.8907051,0,342,1
577042,4,1,2012-11-14 09:05:40,116.4664001,39.8908195,23,354,1
577042,4,1,2012-11-14 09:06:52,116.4704971,39.8918648,0,58,1
577042,4,1,2012-11-14 09:07:47,116.4713364,39.8918991,28,88,1
577042,4,1,2012-11-14 09:08:42,116.4810181,39.8916321,26,86,1
577042,4,1,2012-11-14 09:09:41,116.4827347,39.891613,26,94,1
577042,4,1,2012-11-14 09:10:35,116.4860001,39.8916588,6,134,1
577042,4,1,2012-11-14 09:11:33,116.4881134,39.8917351,8,96,1
577042,0,0,2012-11-14 09:11:46,116.4882965,39.8924026,25,0,1
577042,4,0,2012-11-14 09:12:26,116.4882965,39.8927803,0,332,1
577042,4,0,2012-11-14 09:13:21,116.4882813,39.892704,17,178,1
577042,1,1,2012-11-14 09:13:57,116.4876328,39.8920517,21,270,1
577042,4,1,2012-11-14 09:14:16,116.4858475,39.892025,32,272,1
577042,4,1,2012-11-14 09:15:10,116.4843979,39.8920403,0,278,1
577042,4,1,2012-11-14 09:16:07,116.4837494,39.8919182,34,266,1
577042,4,1,2012-11-14 09:17:00,116.4749298,39.891922,69,270,1
577042,4,1,2012-11-14 09:17:56,116.4721832,39.8919296,0,270,1
577042,4,1,2012-11-14 09:18:52,116.4666367,39.8920517,0,268,1
577042,4,1,2012-11-14 09:20:14,116.4632645,39.8920708,65,270,1
577042,4,1,2012-11-14 09:21:08,116.4556808,39.8922272,0,268,1
577042,4,1,2012-11-14 09:21:58,116.455719,39.8922234,0,268,1
577042,4,1,2012-11-14 09:22:52,116.455719,39.8922234,0,268,1
