492276,4,0,2012-11-27 05:14:00,116.7647171,39.8624687,0,130,1
492276,4,0,2012-11-27 05:14:56,116.7647171,39.8624649,0,130,1
492276,4,0,2012-11-27 05:15:50,116.7647171,39.8624649,0,130,1
492276,4,0,2012-11-27 05:16:44,116.7647324,39.8624611,0,130,1
492276,4,0,2012-11-27 05:17:37,116.7647324,39.8624611,0,130,1
492276,4,0,2012-11-27 05:18:32,116.7647324,39.8624573,0,130,1
492276,4,0,2012-11-27 05:19:35,116.7647324,39.8624573,0,130,1
492276,4,0,2012-11-27 05:20:26,116.7647324,39.8624611,0,130,1
492276,4,0,2012-11-27 05:21:20,116.7647171,39.8624573,0,130,1
492276,4,0,2012-11-27 05:22:43,116.7647171,39.8624535,0,130,1
492276,4,0,2012-11-27 05:23:33,116.7647324,39.8624535,0,130,1
492276,4,0,2012-11-27 05:24:27,116.7647324,39.8624573,0,130,1
492276,4,0,2012-11-27 05:25:20,116.7647324,39.8624573,0,130,1
492276,4,0,2012-11-27 05:26:14,116.7647324,39.8624496,0,130,1
492276,4,0,2012-11-27 05:27:08,116.7647324,39.8624458,0,130,1
492276,4,0,2012-11-27 05:28:02,116.7647476,39.8624458,0,130,1
492276,4,0,2012-11-27 05:28:56,116.7647324,39.862442,0,130,1
492276,4,0,2012-11-27 05:29:49,116.7647324,39.862442,0,130,1
492276,4,0,2012-11-27 05:30:46,116.7647324,39.8624382,0,130,1
492276,4,0,2012-11-27 05:31:42,116.7647324,39.8624306,0,130,1
492276,4,0,2012-11-27 05:32:37,116.7647324,39.8624306,0,130,1
492276,4,0,2012-11-27 05:33:38,116.7647476,39.8624268,0,130,1
492276,4,0,2012-11-27 05:34:29,116.7647476,39.8624268,0,130,1
492276,4,0,2012-11-27 05:35:22,116.7647476,39.8624268,0,130,1
492276,4,0,2012-11-27 05:36:16,116.7647476,39.8624229,0,130,1
492276,4,0,2012-11-27 05:37:10,116.7647476,39.8624229,0,130,1
492276,4,0,2012-11-27 05:38:10,116.7647324,39.8624268,0,130,1
492276,4,0,2012-11-27 05:39:04,116.7647324,39.8624191,0,130,1
492276,4,0,2012-11-27 05:39:57,116.7647324,39.8624191,0,130,1
492276,4,0,2012-11-27 05:41:21,116.7647324,39.8624115,0,130,1
