492274,4,1,2012-11-28 04:08:25,116.4622498,39.9490471,19,174,1
492274,4,1,2012-11-28 04:08:36,116.4622421,39.9489441,0,0,1
492274,4,1,2012-11-28 04:08:47,116.4622421,39.9489441,0,0,1
492274,4,1,2012-11-28 04:08:58,116.4622421,39.9489441,0,0,1
492274,4,1,2012-11-28 04:09:09,116.4622421,39.9489441,0,0,1
492274,4,1,2012-11-28 04:09:20,116.4624939,39.948864,17,2,1
492274,4,1,2012-11-28 04:09:31,116.4618683,39.9499207,30,356,1
492274,4,1,2012-11-28 04:09:42,116.4620132,39.9510384,43,356,1
492274,4,1,2012-11-28 04:09:46,116.4620132,39.9514427,39,356,1
492274,4,1,2012-11-28 04:09:53,116.4619751,39.9521065,36,356,1
492274,4,1,2012-11-28 04:10:04,116.4619522,39.9524269,0,0,1
492274,4,1,2012-11-28 04:10:15,116.4619446,39.953022,38,356,1
492274,4,1,2012-11-28 04:10:26,116.4619598,39.9538383,8,0,1
492274,4,1,2012-11-28 04:10:37,116.461998,39.9538383,8,30,1
492274,4,1,2012-11-28 04:10:48,116.4621353,39.9539833,8,64,1
492274,4,1,2012-11-28 04:10:59,116.4625931,39.9540977,12,72,1
492274,4,1,2012-11-28 04:11:10,116.4630127,39.9541969,0,0,1
492274,4,1,2012-11-28 04:11:21,116.4632187,39.9542427,6,70,1
492274,4,1,2012-11-28 04:11:22,116.4632416,39.9542503,6,66,1
492274,4,1,2012-11-28 04:11:32,116.4634628,39.9543037,6,72,1
492274,4,1,2012-11-28 04:11:43,116.4636612,39.954361,4,6,1
492274,4,1,2012-11-28 04:11:54,116.463623,39.9546127,10,352,1
492274,4,1,2012-11-28 04:12:05,116.4636459,39.9549065,10,18,1
492274,4,1,2012-11-28 04:12:16,116.4637909,39.9552116,10,26,1
492274,4,1,2012-11-28 04:12:27,116.4639282,39.9554825,10,20,1
492274,4,1,2012-11-28 04:12:38,116.4640808,39.9557114,10,44,1
492274,4,1,2012-11-28 04:12:49,116.4644089,39.9559517,17,48,1
492274,4,1,2012-11-28 04:12:58,116.4646759,39.9561348,4,38,1
