492275,4,0,2012-11-29 07:22:55,116.4216003,39.895916,0,84,1
492275,4,0,2012-11-29 07:23:50,116.4216003,39.895916,0,84,1
492275,4,0,2012-11-29 07:24:46,116.4216003,39.8959198,0,84,1
492275,4,0,2012-11-29 07:25:41,116.4216003,39.8959084,0,84,1
492275,4,0,2012-11-29 07:26:34,116.4220505,39.8959846,10,94,1
492275,4,0,2012-11-29 07:27:28,116.4241486,39.8960724,12,86,1
492275,4,0,2012-11-29 15:27:21,116.4252014,39.8960915,21,88,1
492275,4,0,2012-11-29 07:29:02,116.4265518,39.8961525,0,282,1
492275,4,0,2012-11-29 07:29:55,116.4265518,39.8961601,0,282,1
492275,4,0,2012-11-29 07:30:50,116.4265518,39.8961716,0,192,1
492275,4,0,2012-11-29 07:31:45,116.4265366,39.8961792,0,192,1
492275,4,0,2012-11-29 15:31:15,116.4265366,39.8961792,0,192,1
492275,4,0,2012-11-29 07:32:56,116.4265366,39.8961716,0,192,1
492275,4,0,2012-11-29 07:33:49,116.4265366,39.8961754,0,192,1
492275,4,0,2012-11-29 07:34:44,116.4265366,39.8961792,0,192,1
492275,4,0,2012-11-29 07:35:41,116.4265366,39.8961868,0,192,1
492275,1,1,2012-11-29 07:36:20,116.4265366,39.8961868,0,80,1
492275,4,1,2012-11-29 07:36:35,116.4268799,39.8961334,17,88,1
492275,4,1,2012-11-29 07:37:27,116.4310684,39.8963165,36,88,1
492275,4,1,2012-11-29 07:38:22,116.4329147,39.8950615,26,174,1
492275,4,1,2012-11-29 07:39:16,116.4327011,39.8926735,0,180,1
492275,4,1,2012-11-29 07:40:10,116.4328156,39.8923454,28,146,1
492275,4,1,2012-11-29 07:41:03,116.4377518,39.8922462,12,90,1
492275,4,1,2012-11-29 07:41:57,116.4386139,39.8917503,0,176,1
492275,4,1,2012-11-29 07:42:51,116.4385834,39.890995,4,220,1
492275,4,1,2012-11-29 07:43:44,116.4380493,39.8921051,6,346,1
